2017-04-01,kou,apache/parquet-cpp,patch,https://github.com/apache/parquet-cpp/pull/283
2017-04-02,kou,apache/parquet-cpp,patch,https://github.com/apache/parquet-cpp/pull/284
2017-04-02,kou,apache/parquet-cpp,patch,https://github.com/apache/parquet-cpp/pull/285
2017-04-02,kou,apache/parquet-cpp,patch,https://github.com/apache/parquet-cpp/pull/286
2017-04-02,kou,apache/parquet-cpp,patch,https://github.com/apache/parquet-cpp/pull/287
2017-04-02,kou,apache/parquet-cpp,patch,https://github.com/apache/parquet-cpp/pull/288
2017-04-02,kou,apache/parquet-cpp,patch,https://github.com/apache/parquet-cpp/pull/289
2017-04-02,kou,apache/arrow,patch,https://github.com/apache/arrow/pull/480
2017-04-02,kou,apache/arrow,patch,https://github.com/apache/arrow/pull/481
2017-04-03,okkez,y-ken/fluent-plugin-twitter,patch,https://github.com/y-ken/fluent-plugin-twitter/pull/39
2017-04-03,okkez,y-ken/fluent-plugin-twitter,patch,https://github.com/y-ken/fluent-plugin-twitter/pull/40
2017-04-03,okkez,y-ken/fluent-plugin-twitter,patch,https://github.com/y-ken/fluent-plugin-twitter/pull/42
2017-04-03,okkez,y-ken/fluent-plugin-twitter,patch,https://github.com/y-ken/fluent-plugin-twitter/pull/43
2017-04-03,okkez,mruby/mruby,patch,https://github.com/mruby/mruby/pull/3576
2017-04-03,okkez,mruby/mruby,patch,https://github.com/mruby/mruby/pull/3577
2017-04-03,kenhys,kou/arrow-packages,patch,https://github.com/kou/arrow-packages/pull/2
2017-04-04,okkez,sferik/twitter,patch,https://github.com/sferik/twitter/pull/842
2017-04-04,cosmo0920,giraffi/fluent-plugin-amqp,patch,https://github.com/giraffi/fluent-plugin-amqp/pull/46
2017-04-04,kou,apache/parquet-cpp,info,https://github.com/apache/parquet-cpp/pull/290#issuecomment-291356052
2017-04-04,kou,apache/arrow,patch,https://github.com/apache/arrow/pull/490
2017-04-04,piro,mozilla,report,https://bugzilla.mozilla.org/show_bug.cgi?id=1276600
